Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,Chl,Turbidez,dif_norm_rtoa_B2_B3,dif_inv_rtoa_B2_B3,dif_norm_rtoa_B2_B4,dif_inv_rtoa_B2_B4,dif_norm_rtoa_B2_B5,dif_inv_rtoa_B2_B5,dif_norm_rtoa_B3_B4,dif_inv_rtoa_B3_B4,dif_norm_rtoa_B3_B5,dif_inv_rtoa_B3_B5,dif_norm_rtoa_B4_B5,dif_inv_rtoa_B4_B5,dall_gitelson_rtoa_B2_B3_B4,dall_gitelson_rtoa_B2_B3_B5,dall_gitelson_rtoa_B2_B4_B3,dall_gitelson_rtoa_B2_B4_B5,dall_gitelson_rtoa_B2_B5_B3,dall_gitelson_rtoa_B2_B5_B4,dall_gitelson_rtoa_B3_B4_B2,dall_gitelson_rtoa_B3_B4_B5,dall_gitelson_rtoa_B3_B5_B2,dall_gitelson_rtoa_B3_B5_B4,dall_gitelson_rtoa_B4_B5_B2,dall_gitelson_rtoa_B4_B5_B3,dif_norm_4_bands_rtoa_B2_B3_B4_B5,dif_norm_4_bands_rtoa_B2_B4_B3_B5,dif_norm_4_bands_rtoa_B2_B5_B3_B4,dif_norm_4_bands_rtoa_B3_B4_B2_B5,dif_norm_4_bands_rtoa_B3_B5_B2_B4,dif_norm_4_bands_rtoa_B4_B5_B2_B3,dif_rel_4bands_rtoa_B2_B3_B4_B5,dif_rel_4bands_rtoa_B2_B3_B5_B4,dif_rel_4bands_rtoa_B2_B4_B3_B5,dif_rel_4bands_rtoa_B2_B4_B5_B3,dif_rel_4bands_rtoa_B2_B5_B3_B4,dif_rel_4bands_rtoa_B2_B5_B4_B3,dif_rel_4bands_rtoa_B3_B2_B4_B5,dif_rel_4bands_rtoa_B3_B2_B5_B4,dif_rel_4bands_rtoa_B3_B4_B5_B2,dif_rel_4bands_rtoa_B3_B5_B4_B2,dif_rel_4bands_rtoa_B4_B2_B5_B3,dif_rel_4bands_rtoa_B4_B3_B5_B2,sum_norm_3bands_rtoa_B2_B4_B3,sum_norm_3bands_rtoa_B3_B5_B4
2019-07-10,CTD6,4176009,695829,0.1431,0.1202,0.098,0.0733,0.0669,0.0632,0.0634,0.058,0.0601,0.0148,0.0008,0.0474,0.0376,0.665,2.179,0.102,-1.885,0.242,-5.323,0.285,-6.628,0.144,-3.438,0.189,-4.744,0.046,-1.305,-0.138,-0.126,-0.522,-0.356,-0.65,-0.486,-0.413,-0.23,-0.57,-0.348,-0.157,-0.128,0.158,0.284,0.311,0.132,0.161,0.029,0.131,0.314,0.175,0.957,0.46,1.049,-0.28,-0.097,0.78,0.855,-0.073,0.191,0.887,0.963
2019-07-10,CTD7,4176724,690397,0.1409,0.1157,0.095,0.0684,0.0619,0.0602,0.0614,0.0552,0.0555,0.0143,0.0009,0.0434,0.0332,1.357,0.997,0.098,-1.883,0.257,-5.977,0.303,-7.512,0.163,-4.094,0.211,-5.629,0.05,-1.535,-0.129,-0.117,-0.568,-0.37,-0.714,-0.514,-0.474,-0.253,-0.651,-0.385,-0.178,-0.146,0.159,0.301,0.329,0.15,0.18,0.031,0.113,0.313,0.157,1.04,0.48,1.149,-0.284,-0.084,0.854,0.944,-0.06,0.185,0.874,0.96
2019-07-10,CTD8,4174178,693048,0.1434,0.1222,0.1033,0.0742,0.0662,0.063,0.0643,0.0579,0.0593,0.0149,0.0008,0.0471,0.0362,1.046,1.012,0.084,-1.497,0.244,-5.294,0.297,-6.922,0.164,-3.797,0.219,-5.425,0.057,-1.629,-0.111,-0.099,-0.547,-0.35,-0.715,-0.514,-0.464,-0.251,-0.663,-0.403,-0.199,-0.168,0.135,0.283,0.315,0.154,0.189,0.035,0.062,0.291,0.086,1.006,0.454,1.128,-0.276,-0.047,0.85,0.953,-0.034,0.177,0.871,0.955
2019-07-10,CTD9,4171106,693183,0.1448,0.1276,0.1131,0.088,0.0774,0.0679,0.071,0.0634,0.0662,0.0157,0.0009,0.0516,0.0397,1.228,0.0,0.06,-1.005,0.184,-3.527,0.245,-5.083,0.125,-2.522,0.187,-4.078,0.064,-1.556,-0.088,-0.078,-0.399,-0.273,-0.575,-0.447,-0.322,-0.195,-0.52,-0.359,-0.199,-0.176,0.088,0.208,0.25,0.122,0.166,0.044,-0.009,0.249,-0.011,0.766,0.363,0.871,-0.251,0.007,0.679,0.772,0.005,0.171,0.896,0.947
2019-07-10,CTD10,4170388,695646,0.1461,0.1239,0.1037,0.0786,0.0711,0.0688,0.0701,0.0642,0.0649,0.0161,0.0008,0.0533,0.0418,1.568,1.463,0.089,-1.572,0.224,-4.652,0.271,-5.994,0.138,-3.079,0.186,-4.421,0.05,-1.342,-0.124,-0.112,-0.482,-0.331,-0.622,-0.471,-0.382,-0.219,-0.548,-0.348,-0.166,-0.139,0.135,0.259,0.29,0.129,0.161,0.033,0.089,0.29,0.118,0.891,0.423,0.985,-0.269,-0.068,0.745,0.824,-0.051,0.184,0.89,0.959
2019-07-10,CTD11,4169609,700351,0.1433,0.115,0.0951,0.0672,0.0594,0.0563,0.058,0.0485,0.0537,0.0145,0.001,0.04,0.0327,0.921,3.359,0.095,-1.82,0.262,-6.185,0.319,-8.139,0.172,-4.366,0.231,-6.32,0.062,-1.954,-0.122,-0.108,-0.588,-0.367,-0.774,-0.547,-0.502,-0.259,-0.727,-0.425,-0.225,-0.186,0.157,0.309,0.343,0.16,0.196,0.037,0.078,0.325,0.11,1.087,0.521,1.229,-0.304,-0.057,0.899,1.017,-0.04,0.19,0.867,0.952
2019-07-10,CTD12,4173438,695414,0.1453,0.1219,0.1,0.076,0.0692,0.0659,0.0668,0.0615,0.0629,0.0157,0.0009,0.0516,0.04,0.887,1.13,0.099,-1.797,0.232,-4.954,0.276,-6.247,0.136,-3.158,0.182,-4.451,0.047,-1.293,-0.137,-0.124,-0.495,-0.343,-0.625,-0.475,-0.385,-0.219,-0.543,-0.338,-0.158,-0.129,0.151,0.271,0.299,0.126,0.156,0.031,0.121,0.308,0.159,0.912,0.446,1.002,-0.278,-0.09,0.748,0.822,-0.069,0.192,0.892,0.961
2019-07-30,CTD1,4187246,695025,0.1747,0.1418,0.1167,0.0962,0.0892,0.0877,0.0907,0.0779,0.0857,0.0184,0.0012,0.0677,0.0486,0.322,0.8089999999999999,0.097,-1.517,0.192,-3.343,0.228,-4.159,0.096,-1.826,0.134,-2.642,0.038,-0.816,-0.146,-0.135,-0.39,-0.298,-0.485,-0.4,-0.259,-0.163,-0.375,-0.254,-0.116,-0.095,0.135,0.221,0.247,0.089,0.116,0.027,0.137,0.288,0.166,0.71,0.377,0.765,-0.255,-0.104,0.584,0.63,-0.086,0.195,0.921,0.967
2019-07-30,CTD2,4181518,693105,0.1463,0.1203,0.0984,0.0686,0.0606,0.0573,0.0584,0.0517,0.0547,0.0113,0.001,0.0401,0.0302,1.5985,1.569,0.1,-1.85,0.274,-6.265,0.33,-8.189,0.178,-4.415,0.238,-6.339,0.062,-1.924,-0.127,-0.112,-0.616,-0.38,-0.806,-0.562,-0.531,-0.268,-0.763,-0.435,-0.232,-0.189,0.17,0.325,0.357,0.165,0.2,0.037,0.091,0.339,0.13,1.138,0.551,1.288,-0.314,-0.065,0.931,1.054,-0.046,0.193,0.864,0.952
2019-07-30,CTD3,4181698,695238,0.1713,0.1347,0.1117,0.0868,0.0805,0.0759,0.0809,0.0695,0.077,0.018,0.0011,0.0568,0.0405,1.9095,1.209,0.093,-1.529,0.216,-4.097,0.252,-4.998,0.125,-2.568,0.162,-3.47,0.038,-0.902,-0.133,-0.123,-0.458,-0.33,-0.558,-0.434,-0.346,-0.207,-0.467,-0.301,-0.121,-0.101,0.137,0.249,0.273,0.116,0.141,0.026,0.128,0.278,0.164,0.831,0.386,0.896,-0.249,-0.098,0.689,0.743,-0.076,0.179,0.899,0.968
2019-07-30,CTD4,4180266,698264,0.2698,0.269,0.2509,0.2461,0.2389,0.2466,0.2682,0.247,0.2831,0.049,0.0012,0.2595,0.1899,1.7085,1.0815,0.035,-0.268,0.044,-0.346,0.059,-0.468,0.01,-0.078,0.024,-0.2,0.015,-0.122,-0.066,-0.064,-0.087,-0.083,-0.118,-0.115,-0.021,-0.019,-0.054,-0.049,-0.033,-0.031,0.037,0.047,0.061,0.009,0.023,0.014,0.042,0.101,0.043,0.141,0.106,0.145,-0.097,-0.038,0.131,0.135,-0.037,0.093,0.991,0.986
2019-07-30,CTD5,4179450,700268,0.1344,0.1074,0.0787,0.0519,0.0452,0.0414,0.0415,0.0385,0.0364,0.009,0.001,0.0238,0.0174,0.667,0.75,0.154,-3.395,0.348,-9.957,0.408,-12.813,0.205,-6.561,0.27,-9.417,0.069,-2.856,-0.176,-0.153,-0.784,-0.45,-1.008,-0.665,-0.705,-0.297,-1.011,-0.489,-0.307,-0.225,0.296,0.448,0.476,0.176,0.21,0.036,0.216,0.494,0.328,1.495,0.86,1.717,-0.415,-0.138,1.096,1.258,-0.091,0.239,0.856,0.949
2019-07-30,CTD6,4176009,695829,0.143,0.1181,0.0975,0.0681,0.0589,0.0541,0.0562,0.0491,0.0519,0.0111,0.0009,0.0378,0.0287,2.685,2.0735,0.096,-1.789,0.269,-6.217,0.334,-8.511,0.178,-4.428,0.247,-6.722,0.072,-2.294,-0.122,-0.105,-0.606,-0.366,-0.83,-0.58,-0.523,-0.261,-0.794,-0.458,-0.271,-0.224,0.162,0.32,0.357,0.166,0.207,0.043,0.055,0.346,0.079,1.13,0.573,1.307,-0.331,-0.039,0.933,1.079,-0.027,0.2,0.864,0.944
2019-07-30,CTD7,4176724,690397,0.1457,0.1176,0.0958,0.0682,0.059,0.056,0.0578,0.051,0.0526,0.0116,0.001,0.0388,0.0288,1.5154999999999998,1.604,0.102,-1.935,0.266,-6.159,0.332,-8.446,0.168,-4.224,0.238,-6.511,0.072,-2.286,-0.132,-0.114,-0.59,-0.363,-0.809,-0.576,-0.497,-0.249,-0.766,-0.444,-0.269,-0.219,0.171,0.319,0.357,0.156,0.198,0.043,0.072,0.362,0.101,1.108,0.589,1.281,-0.341,-0.05,0.903,1.044,-0.036,0.21,0.871,0.944
2019-07-30,CTD8,4174178,693048,0.1467,0.1241,0.1068,0.0733,0.0624,0.0581,0.0597,0.0529,0.0544,0.0111,0.001,0.0404,0.0307,2.1135,2.941,0.075,-1.305,0.257,-5.585,0.331,-7.968,0.186,-4.279,0.262,-6.662,0.08,-2.383,-0.096,-0.081,-0.596,-0.348,-0.851,-0.584,-0.531,-0.267,-0.827,-0.488,-0.296,-0.255,0.127,0.3,0.343,0.18,0.225,0.047,-0.013,0.311,-0.018,1.109,0.532,1.302,-0.314,0.009,0.954,1.121,0.006,0.184,0.855,0.939
2019-07-30,CTD9,4171106,693183,0.1416,0.1212,0.1043,0.0765,0.0648,0.0552,0.0557,0.0499,0.0507,0.0111,0.0009,0.0386,0.0287,0.305,4.957000000000001,0.075,-1.337,0.226,-4.821,0.303,-7.181,0.154,-3.484,0.234,-5.844,0.083,-2.36,-0.102,-0.087,-0.503,-0.312,-0.749,-0.549,-0.422,-0.226,-0.708,-0.447,-0.286,-0.246,0.12,0.264,0.312,0.149,0.2,0.052,-0.019,0.315,-0.025,0.963,0.507,1.137,-0.32,0.014,0.829,0.978,0.01,0.199,0.877,0.935
2019-07-30,CTD10,4170388,695646,0.139,0.1124,0.0911,0.0629,0.054,0.0507,0.0521,0.0471,0.0471,0.0106,0.001,0.035,0.0265,0.91,1.742,0.105,-2.08,0.282,-7.001,0.351,-9.622,0.183,-4.921,0.256,-7.542,0.076,-2.62,-0.131,-0.112,-0.638,-0.378,-0.877,-0.605,-0.553,-0.266,-0.848,-0.474,-0.295,-0.239,0.182,0.341,0.379,0.169,0.212,0.044,0.069,0.375,0.1,1.194,0.633,1.391,-0.354,-0.048,0.968,1.127,-0.033,0.21,0.861,0.942
2019-07-30,CTD11,4169609,700351,0.145,0.1162,0.093,0.0681,0.0615,0.0584,0.0589,0.05,0.0552,0.0118,0.0012,0.041,0.0328,0.9535,1.676,0.111,-2.147,0.261,-6.078,0.308,-7.654,0.155,-3.932,0.204,-5.507,0.051,-1.576,-0.146,-0.132,-0.565,-0.374,-0.712,-0.521,-0.457,-0.242,-0.64,-0.375,-0.183,-0.147,0.179,0.311,0.34,0.14,0.171,0.032,0.142,0.346,0.194,1.045,0.524,1.157,-0.307,-0.103,0.836,0.926,-0.075,0.203,0.881,0.959
2019-07-30,CTD12,4173438,695414,0.1422,0.1169,0.0944,0.0657,0.0575,0.0542,0.0542,0.0489,0.05,0.0108,0.001,0.0371,0.0284,1.418,1.231,0.106,-2.039,0.28,-6.666,0.341,-8.837,0.179,-4.627,0.243,-6.798,0.067,-2.171,-0.134,-0.117,-0.629,-0.383,-0.834,-0.581,-0.541,-0.266,-0.795,-0.447,-0.254,-0.205,0.183,0.337,0.371,0.165,0.202,0.039,0.096,0.363,0.138,1.17,0.596,1.337,-0.335,-0.068,0.945,1.08,-0.047,0.204,0.864,0.949
2019-08-14,CTD1,4187246,695025,0.1361,0.1078,0.0869,0.0581,0.0515,0.0463,0.0457,0.0401,0.0406,0.0095,0.0007,0.0279,0.021,1.8235,1.794,0.107,-2.231,0.3,-7.935,0.353,-10.141,0.199,-5.704,0.256,-7.91,0.06,-2.206,-0.13,-0.115,-0.69,-0.409,-0.881,-0.589,-0.615,-0.294,-0.853,-0.46,-0.238,-0.192,0.191,0.359,0.388,0.181,0.213,0.034,0.112,0.354,0.168,1.263,0.598,1.425,-0.322,-0.08,1.018,1.148,-0.054,0.191,0.852,0.954
2019-08-14,CTD2,4181518,693105,0.1332,0.107,0.0865,0.0564,0.0487,0.0437,0.0419,0.0374,0.0375,0.0089,0.0007,0.0245,0.0182,3.2595,2.7525,0.106,-2.215,0.31,-8.385,0.374,-11.188,0.211,-6.17,0.28,-8.973,0.073,-2.803,-0.125,-0.108,-0.725,-0.408,-0.968,-0.631,-0.66,-0.3,-0.96,-0.506,-0.3,-0.242,0.195,0.374,0.408,0.193,0.231,0.04,0.079,0.374,0.121,1.334,0.663,1.545,-0.35,-0.055,1.079,1.249,-0.036,0.197,0.844,0.946
2019-08-14,CTD3,4181698,695238,0.1294,0.1004,0.0783,0.0488,0.0418,0.0372,0.0357,0.032,0.0317,0.0084,0.0006,0.0193,0.0142,4.249,2.638,0.124,-2.811,0.346,-10.532,0.412,-13.963,0.232,-7.72,0.304,-11.152,0.077,-3.432,-0.137,-0.118,-0.825,-0.44,-1.093,-0.681,-0.775,-0.323,-1.12,-0.544,-0.345,-0.269,0.244,0.43,0.461,0.207,0.245,0.039,0.115,0.426,0.184,1.524,0.797,1.779,-0.388,-0.077,1.188,1.387,-0.048,0.207,0.835,0.945
2019-08-14,CTD4,4180266,698264,0.1285,0.0988,0.0773,0.048,0.0396,0.033,0.0318,0.0283,0.0273,0.0077,0.0007,0.0173,0.0127,4.1765,2.5665,0.122,-2.815,0.346,-10.712,0.428,-15.131,0.234,-7.897,0.322,-12.316,0.096,-4.419,-0.135,-0.111,-0.828,-0.424,-1.17,-0.726,-0.78,-0.313,-1.217,-0.591,-0.437,-0.342,0.245,0.435,0.472,0.212,0.257,0.048,0.066,0.453,0.106,1.546,0.885,1.874,-0.43,-0.043,1.21,1.466,-0.026,0.22,0.834,0.933
2019-08-14,CTD5,4179450,700268,0.1349,0.1072,0.0862,0.0505,0.043,0.0371,0.0365,0.033,0.0322,0.008,0.0006,0.021,0.0159,2.301,1.64,0.109,-2.273,0.36,-10.474,0.427,-13.927,0.261,-8.201,0.334,-11.655,0.08,-3.454,-0.115,-0.098,-0.903,-0.45,-1.201,-0.703,-0.879,-0.353,-1.249,-0.589,-0.37,-0.298,0.225,0.439,0.47,0.238,0.274,0.039,0.069,0.392,0.118,1.624,0.786,1.907,-0.37,-0.047,1.306,1.534,-0.028,0.185,0.815,0.945
2019-08-14,CTD6,4176009,695829,0.1286,0.1003,0.081,0.0495,0.0414,0.0357,0.0345,0.0299,0.0304,0.0079,0.0007,0.0177,0.0127,3.6635,3.4265,0.106,-2.376,0.339,-10.232,0.416,-14.184,0.241,-7.856,0.324,-11.809,0.089,-3.953,-0.118,-0.098,-0.829,-0.424,-1.149,-0.702,-0.788,-0.325,-1.184,-0.585,-0.396,-0.32,0.212,0.415,0.451,0.222,0.264,0.045,0.043,0.402,0.07,1.515,0.786,1.812,-0.388,-0.029,1.224,1.463,-0.018,0.198,0.826,0.938
2019-08-14,CTD7,4176724,690397,0.1331,0.1068,0.0903,0.0527,0.0451,0.0395,0.0401,0.0339,0.035,0.0083,0.0007,0.0214,0.015,2.761,6.005000000000001,0.084,-1.711,0.339,-9.612,0.406,-12.81,0.263,-7.901,0.334,-11.099,0.078,-3.198,-0.09,-0.077,-0.868,-0.434,-1.157,-0.675,-0.844,-0.356,-1.185,-0.585,-0.342,-0.289,0.169,0.4,0.431,0.248,0.283,0.039,0.014,0.327,0.024,1.527,0.655,1.784,-0.323,-0.01,1.291,1.509,-0.006,0.161,0.809,0.947
2019-08-14,CTD8,4174178,693048,0.1342,0.1114,0.1004,0.0572,0.0469,0.0404,0.039,0.0349,0.0345,0.0088,0.0008,0.0215,0.0158,3.8015,9.207,0.052,-0.983,0.321,-8.506,0.407,-12.345,0.274,-7.522,0.363,-11.362,0.099,-3.839,-0.056,-0.046,-0.854,-0.399,-1.239,-0.706,-0.838,-0.353,-1.266,-0.65,-0.428,-0.385,0.106,0.368,0.409,0.273,0.317,0.049,-0.11,0.29,-0.193,1.48,0.62,1.806,-0.318,0.081,1.334,1.627,0.046,0.149,0.796,0.935
2019-08-14,CTD9,4171106,693183,0.1338,0.1097,0.0944,0.0647,0.055,0.044,0.0434,0.038,0.0382,0.0095,0.0006,0.0259,0.0192,1.149,4.573499999999999,0.075,-1.477,0.258,-6.34,0.332,-9.066,0.187,-4.863,0.264,-7.589,0.081,-2.726,-0.096,-0.081,-0.599,-0.349,-0.856,-0.587,-0.533,-0.267,-0.832,-0.491,-0.299,-0.257,0.128,0.301,0.344,0.18,0.226,0.048,-0.014,0.312,-0.021,1.113,0.536,1.309,-0.316,0.01,0.958,1.127,0.007,0.184,0.854,0.939
2019-08-14,CTD10,4170388,695646,0.1289,0.1011,0.0805,0.0509,0.0436,0.0384,0.0371,0.0328,0.0322,0.0083,0.0005,0.0208,0.0156,2.69,3.0355,0.113,-2.531,0.33,-9.755,0.397,-13.045,0.225,-7.224,0.297,-10.513,0.077,-3.289,-0.129,-0.11,-0.785,-0.425,-1.05,-0.664,-0.73,-0.315,-1.063,-0.535,-0.333,-0.265,0.218,0.405,0.438,0.205,0.243,0.04,0.088,0.399,0.14,1.445,0.737,1.687,-0.371,-0.06,1.15,1.343,-0.038,0.201,0.837,0.944
2019-08-14,CTD11,4169609,700351,0.1308,0.1008,0.0818,0.0525,0.0472,0.0418,0.0409,0.0326,0.0378,0.0095,0.0005,0.025,0.02,2.7765,2.633,0.104,-2.304,0.315,-9.127,0.362,-11.266,0.218,-6.823,0.268,-8.962,0.053,-2.139,-0.121,-0.109,-0.747,-0.431,-0.922,-0.591,-0.688,-0.322,-0.903,-0.47,-0.216,-0.175,0.191,0.374,0.399,0.198,0.226,0.029,0.12,0.333,0.187,1.343,0.577,1.494,-0.301,-0.088,1.09,1.212,-0.056,0.174,0.84,0.961
2019-08-14,CTD12,4173438,695414,0.1282,0.1004,0.0802,0.0487,0.0405,0.0351,0.0337,0.0301,0.0303,0.0081,0.0006,0.0176,0.0131,3.1555,3.574,0.112,-2.509,0.347,-10.574,0.425,-14.731,0.244,-8.065,0.329,-12.223,0.092,-4.157,-0.122,-0.102,-0.848,-0.428,-1.181,-0.717,-0.81,-0.327,-1.227,-0.595,-0.417,-0.333,0.226,0.428,0.465,0.224,0.266,0.045,0.049,0.42,0.081,1.557,0.832,1.872,-0.404,-0.033,1.243,1.495,-0.02,0.204,0.826,0.936
2019-09-18,CTD1,4187246,695025,0.1396,0.1065,0.0913,0.0627,0.0631,0.047,0.0474,0.0387,0.0396,0.009,0.001,0.0188,0.0118,14.2065,13.9895,0.077,-1.563,0.259,-6.559,0.256,-6.458,0.186,-4.996,0.183,-4.895,-0.003,0.101,-0.098,-0.099,-0.599,-0.414,-0.59,-0.405,-0.532,-0.315,-0.521,-0.307,0.011,0.009,0.121,0.284,0.282,0.169,0.167,-0.002,0.173,0.16,0.252,1.007,0.232,1.001,-0.136,-0.149,0.864,0.858,-0.102,0.094,0.855,1.003
2019-09-18,CTD2,4181518,693105,0.1319,0.0998,0.0859,0.055,0.0549,0.0388,0.0388,0.0339,0.0309,0.0084,0.0012,0.0138,0.0088,13.1535,11.1115,0.075,-1.621,0.289,-8.162,0.29,-8.195,0.219,-6.54,0.22,-6.573,0.001,-0.033,-0.089,-0.089,-0.701,-0.448,-0.704,-0.451,-0.653,-0.359,-0.656,-0.362,-0.003,-0.003,0.126,0.318,0.319,0.2,0.2,0.001,0.16,0.164,0.25,1.175,0.256,1.178,-0.141,-0.137,1.012,1.014,-0.088,0.09,0.834,0.999
2019-09-18,CTD3,4181698,695238,0.1259,0.0987,0.0886,0.0698,0.0581,0.0406,0.0356,0.0402,0.0286,0.0085,0.0074,0.0225,0.0085,11.481,9.6755,0.054,-1.155,0.172,-4.195,0.259,-7.08,0.119,-3.04,0.208,-5.925,0.091,-2.885,-0.081,-0.067,-0.372,-0.244,-0.627,-0.494,-0.3,-0.177,-0.585,-0.414,-0.285,-0.256,0.079,0.197,0.256,0.12,0.181,0.062,-0.087,0.282,-0.111,0.758,0.429,0.911,-0.304,0.065,0.681,0.818,0.051,0.199,0.9,0.926
2019-09-18,CTD4,4180266,698264,0.1331,0.0995,0.0799,0.0553,0.055,0.0423,0.0416,0.0329,0.0363,0.0123,0.0029,0.0208,0.0139,12.6465,6.0545,0.109,-2.465,0.286,-8.033,0.288,-8.132,0.182,-5.568,0.185,-5.666,0.003,-0.099,-0.136,-0.136,-0.642,-0.442,-0.65,-0.45,-0.554,-0.306,-0.564,-0.313,-0.01,-0.008,0.178,0.328,0.329,0.159,0.161,0.002,0.24,0.251,0.347,1.111,0.364,1.117,-0.202,-0.192,0.892,0.897,-0.133,0.139,0.863,0.998
2019-09-18,CTD5,4179450,700268,0.2188,0.1651,0.1495,0.1352,0.1371,0.1354,0.1406,0.1103,0.1387,0.086,0.0349,0.1401,0.1218,12.171,2.374,0.05,-0.632,0.1,-1.34,0.093,-1.237,0.05,-0.707,0.043,-0.605,-0.007,0.103,-0.085,-0.087,-0.2,-0.184,-0.185,-0.167,-0.117,-0.097,-0.1,-0.082,0.017,0.015,0.057,0.104,0.098,0.047,0.041,-0.006,0.118,0.09,0.131,0.304,0.098,0.3,-0.081,-0.109,0.275,0.272,-0.098,0.074,0.955,1.007
2019-09-18,CTD6,4176009,695829,0.131,0.0967,0.0757,0.0491,0.0491,0.0356,0.0346,0.0283,0.0284,0.0082,0.001,0.0122,0.0081,13.733,6.8365,0.122,-2.869,0.326,-10.025,0.326,-10.025,0.213,-7.157,0.213,-7.157,0.0,0.0,-0.141,-0.141,-0.759,-0.492,-0.759,-0.492,-0.692,-0.351,-0.692,-0.351,0.0,0.0,0.214,0.381,0.381,0.182,0.182,0.0,0.277,0.277,0.428,1.321,0.428,1.321,-0.217,-0.217,1.034,1.034,-0.141,0.141,0.846,1.0
2019-09-18,CTD7,4176724,690397,0.1325,0.0988,0.081,0.0539,0.0547,0.0399,0.0393,0.0313,0.0315,0.0081,0.0009,0.0135,0.0076,8.7535,10.6915,0.099,-2.224,0.294,-8.431,0.287,-8.16,0.201,-6.207,0.194,-5.936,-0.007,0.271,-0.12,-0.122,-0.683,-0.461,-0.661,-0.44,-0.613,-0.34,-0.586,-0.32,0.027,0.022,0.164,0.331,0.327,0.177,0.172,-0.004,0.234,0.205,0.352,1.158,0.303,1.141,-0.166,-0.195,0.949,0.935,-0.13,0.112,0.849,1.006
2019-09-18,CTD8,4174178,693048,0.1399,0.1072,0.0874,0.0614,0.0608,0.0472,0.0478,0.0396,0.0427,0.0159,0.0045,0.0259,0.0199,11.7565,7.572999999999999,0.102,-2.113,0.272,-6.958,0.276,-7.119,0.175,-4.845,0.179,-5.006,0.005,-0.161,-0.13,-0.128,-0.608,-0.423,-0.622,-0.437,-0.519,-0.295,-0.537,-0.307,-0.017,-0.014,0.162,0.309,0.312,0.155,0.158,0.003,0.217,0.236,0.308,1.05,0.34,1.061,-0.195,-0.175,0.856,0.865,-0.123,0.135,0.866,0.996
2019-09-18,CTD9,4171106,693183,0.1335,0.1,0.0853,0.0568,0.0565,0.0409,0.0405,0.0334,0.0334,0.0089,0.0012,0.0163,0.0097,14.7405,13.021,0.079,-1.723,0.276,-7.606,0.278,-7.699,0.201,-5.882,0.203,-5.976,0.003,-0.093,-0.098,-0.097,-0.649,-0.43,-0.657,-0.437,-0.588,-0.332,-0.598,-0.339,-0.009,-0.008,0.13,0.305,0.306,0.182,0.184,0.002,0.167,0.178,0.251,1.098,0.268,1.104,-0.152,-0.142,0.937,0.942,-0.094,0.101,0.846,0.998
2019-09-18,CTD10,4170388,695646,0.1324,0.0984,0.0792,0.0515,0.0506,0.038,0.0371,0.0299,0.03,0.0079,0.0007,0.0132,0.0084,15.542000000000002,6.416,0.108,-2.464,0.313,-9.255,0.321,-9.6,0.212,-6.791,0.22,-7.137,0.009,-0.345,-0.127,-0.125,-0.733,-0.468,-0.76,-0.494,-0.668,-0.344,-0.702,-0.368,-0.034,-0.027,0.188,0.361,0.366,0.186,0.191,0.005,0.225,0.26,0.345,1.272,0.407,1.294,-0.213,-0.178,1.024,1.042,-0.116,0.136,0.844,0.993
2019-09-18,CTD11,4169609,700351,0.1338,0.1018,0.0817,0.0537,0.0515,0.04,0.0393,0.0321,0.0329,0.0083,0.0009,0.015,0.0096,18.2635,6.6435,0.11,-2.417,0.309,-8.799,0.328,-9.594,0.207,-6.382,0.227,-7.178,0.021,-0.796,-0.13,-0.124,-0.719,-0.453,-0.784,-0.515,-0.65,-0.329,-0.731,-0.385,-0.081,-0.065,0.191,0.361,0.371,0.183,0.194,0.012,0.203,0.287,0.309,1.265,0.455,1.319,-0.24,-0.156,1.016,1.059,-0.103,0.151,0.847,0.984
2019-09-18,CTD12,4173438,695414,0.172,0.1443,0.1203,0.0985,0.0983,0.0876,0.0887,0.0839,0.0824,0.0427,0.0215,0.0805,0.0554,12.47,6.408,0.091,-1.383,0.189,-3.222,0.19,-3.243,0.1,-1.84,0.101,-1.86,0.001,-0.021,-0.136,-0.136,-0.388,-0.317,-0.39,-0.319,-0.265,-0.181,-0.268,-0.183,-0.003,-0.002,0.122,0.21,0.21,0.09,0.091,0.001,0.197,0.202,0.241,0.648,0.247,0.649,-0.168,-0.164,0.54,0.541,-0.135,0.138,0.918,0.999
2019-09-28,CTD1,4187246,695025,0.1403,0.1105,0.0974,0.0562,0.0451,0.0314,0.0311,0.0244,0.0243,0.0067,0.0008,0.0079,0.0042,2.049,7.269,0.063,-1.217,0.326,-8.744,0.42,-13.123,0.268,-7.527,0.367,-11.906,0.11,-4.379,-0.068,-0.055,-0.852,-0.394,-1.278,-0.738,-0.832,-0.339,-1.316,-0.669,-0.484,-0.427,0.129,0.381,0.426,0.265,0.314,0.053,-0.112,0.332,-0.193,1.503,0.717,1.873,-0.365,0.079,1.325,1.651,0.046,0.169,0.802,0.928
