Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl
2019-07-10,CTD3,4181698,695238,0.0060055964,0.010483196,0.019829396,0.0062393905,0.0042609745,0.0012205717,0.0012069748,0.00048872974,1.07
2019-07-10,CTD4,4180266,698264,0.0072108684,0.011933594,0.019539401,0.005151986,0.0033316014,0.00091997004,0.00089934043,0.0003614992,1.523
2019-07-10,CTD6,4176009,695829,0.00707247,0.01274423,0.022413066,0.005121927,0.0032725614,0.00089930295,0.000883874,0.00035753555,1.012
2019-07-10,CTD7,4176724,690397,0.0061339973,0.011025781,0.020341054,0.00501197,0.003241003,0.00089820876,0.0008824147,0.00035708092,1.128
2019-07-10,CTD8,4174178,693048,0.008343383,0.015595921,0.02839256,0.005967521,0.003809357,0.0010367419,0.001019417,0.00041075275,1.119
2019-07-10,CTD9,4171106,693183,0.01019366,0.019415453,0.040971402,0.01637299,0.011996646,0.003477982,0.0034505448,0.0013545043,0.765
2019-07-10,CTD10,4170388,695646,0.007184733,0.013326104,0.023508592,0.0051184013,0.0032664696,0.00089748,0.0008824147,0.00035708092,1.556
2019-07-10,CTD11,4169609,700351,0.0068173907,0.01165037,0.022196397,0.006140573,0.004057581,0.0011307542,0.0011098793,0.0004464539,0.848
2019-07-10,CTD12,4173438,695414,0.0066008847,0.011822384,0.021556653,0.0062861415,0.0041405736,0.001150513,0.0011337817,0.0004572634,1.284
2019-07-30,CTD1,4187246,695025,0.0020001594,0.002751016,0.004596246,0.0036350559,0.0025209347,0.0007418209,0.00072923274,0.00029641815,0.6445000000000001
2019-07-30,CTD2,4181518,693105,0.0084306775,0.014456236,0.024653785,0.006764572,0.0044006873,0.001208378,0.0011845119,0.00047463467,1.601
2019-07-30,CTD3,4181698,695238,0.005604349,0.008944899,0.015211649,0.007026446,0.0048629935,0.0014275602,0.0014004739,0.0005628912,1.3105
2019-07-30,CTD4,4180266,698264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1335000000000002
2019-07-30,CTD5,4179450,700268,0.009521529,0.01585742,0.021518374,0.0046711285,0.0029280328,0.0008003692,0.00077850244,0.00031274938,0.8175
