Date,Buoy,Chl
2018-06-12,CTD10,1.135
2018-06-12,CTD11,1.402
2018-06-12,CTD12,1.073
2018-06-12,CTD2,0.506
2018-06-12,CTD3,0.282
2018-06-12,CTD4,0.579
2018-06-12,CTD5,0.29
2018-06-12,CTD6,1.096
2018-06-12,CTD7,2.911
2018-06-12,CTD8,2.363
2018-06-12,CTD9,0.0
2018-06-20,CTD1,4.192
2018-06-20,CTD10,2.059
2018-06-20,CTD11,0.628
2018-06-20,CTD12,4.091
2018-06-20,CTD2,29.013
2018-06-20,CTD3,21.014
2018-06-20,CTD4,5.032
2018-06-20,CTD5,0.32
2018-06-20,CTD6,1.488
2018-06-20,CTD7,5.409
2018-06-20,CTD8,16.657
2018-06-20,CTD9,2.051
2018-06-26,CTD1,0.549
2018-06-26,CTD10,1.06
2018-06-26,CTD11,0.871
2018-06-26,CTD12,0.883
2018-06-26,CTD2,0.127
2018-06-26,CTD3,0.537
2018-06-26,CTD4,2.662
2018-06-26,CTD5,0.42
2018-06-26,CTD6,0.695
2018-06-26,CTD7,1.423
2018-06-26,CTD8,1.308
2018-06-26,CTD9,0.948
2018-07-04,CTD1,2.491
2018-07-04,CTD10,2.606
2018-07-04,CTD11,2.787
2018-07-04,CTD12,8.24
2018-07-04,CTD2,7.578
2018-07-04,CTD3,6.825
2018-07-04,CTD4,3.114
2018-07-04,CTD5,0.82
2018-07-04,CTD6,19.165
2018-07-04,CTD7,2.222
2018-07-04,CTD8,6.184
2018-07-04,CTD9,0.0
2018-07-10,CTD1,1.55
2018-07-10,CTD10,0.54
2018-07-10,CTD11,1.023
2018-07-10,CTD12,0.062
2018-07-10,CTD2,2.562
2018-07-10,CTD3,4.246
2018-07-10,CTD4,16.26
2018-07-10,CTD5,0.24
2018-07-10,CTD6,1.459
2018-07-10,CTD7,2.774
2018-07-10,CTD8,0.933
2018-07-10,CTD9,0.0
2018-07-19,CTD1,0.814
2018-07-19,CTD10,1.111
2018-07-19,CTD11,0.045
2018-07-19,CTD12,0.989
2018-07-19,CTD2,0.052
2018-07-19,CTD3,0.309
2018-07-19,CTD4,0.814
2018-07-19,CTD5,0.9
2018-07-19,CTD6,0.097
2018-07-19,CTD7,0.675
2018-07-19,CTD8,1.373
2018-07-19,CTD9,0.565
2018-07-24,CTD1,0.469
2018-07-24,CTD10,1.601
2018-07-24,CTD11,0.437
2018-07-24,CTD12,0.947
2018-07-24,CTD2,0.118
2018-07-24,CTD3,0.525
2018-07-24,CTD4,0.689
2018-07-24,CTD5,0.43
2018-07-24,CTD6,0.662
2018-07-24,CTD7,1.018
2018-07-24,CTD8,1.606
2018-07-24,CTD9,1.005
2018-08-03,CTD1,1.038
2018-08-03,CTD10,0.81
2018-08-03,CTD11,3.853
2018-08-03,CTD12,0.979
2018-08-03,CTD2,0.005
2018-08-03,CTD3,2.567
2018-08-03,CTD4,22.229
2018-08-03,CTD5,0.29
2018-08-03,CTD6,2.05
2018-08-03,CTD7,1.035
2018-08-03,CTD8,0.889
2018-08-03,CTD9,0.789
2018-08-09,CTD1,0.527
2018-08-09,CTD10,2.962
2018-08-09,CTD11,5.579
2018-08-09,CTD12,4.301
2018-08-09,CTD2,0.015
2018-08-09,CTD3,0.644
2018-08-09,CTD4,3.433
2018-08-09,CTD5,0.29
2018-08-09,CTD6,1.825
2018-08-09,CTD7,1.295
2018-08-09,CTD8,3.706
2018-08-09,CTD9,3.437
2018-08-14,CTD1,3.011
2018-08-14,CTD10,1.238
2018-08-14,CTD11,1.037
2018-08-14,CTD12,1.539
2018-08-14,CTD2,0.232
2018-08-14,CTD3,0.019
2018-08-14,CTD4,18.733
2018-08-14,CTD5,0.33
2018-08-14,CTD6,0.956
2018-08-14,CTD7,0.389
2018-08-14,CTD8,0.685
2018-08-14,CTD9,9.66
2018-08-23,CTD1,0.205
2018-08-23,CTD10,1.038
2018-08-23,CTD11,0.232
2018-08-23,CTD12,1.613
2018-08-23,CTD2,0.129
2018-08-23,CTD3,0.44
2018-08-23,CTD4,1.0
2018-08-23,CTD5,0.46
2018-08-23,CTD6,3.533
2018-08-23,CTD7,0.78
2018-08-23,CTD8,1.36
2018-08-23,CTD9,0.43
2018-08-24,CTD5,
2018-08-29,CTD1,0.953
2018-08-29,CTD10,0.476
2018-08-29,CTD11,0.753
2018-08-29,CTD12,0.191
2018-08-29,CTD2,1.87
2018-08-29,CTD3,1.346
2018-08-29,CTD4,0.413
2018-08-29,CTD5,0.5
2018-08-29,CTD6,0.529
2018-08-29,CTD7,2.331
2018-08-29,CTD8,1.729
2018-08-29,CTD9,1.86
2018-09-04,CTD1,0.097
2018-09-04,CTD10,1.413
2018-09-04,CTD11,5.101
2018-09-04,CTD12,2.407
2018-09-04,CTD2,1.398
2018-09-04,CTD3,0.839
2018-09-04,CTD4,0.165
2018-09-04,CTD5,0.25
2018-09-04,CTD6,0.712
2018-09-04,CTD7,2.743
2018-09-04,CTD8,2.45
2018-09-04,CTD9,0.63
2018-09-13,CTD1,0.475
2018-09-13,CTD10,0.594
2018-09-13,CTD11,0.0
2018-09-13,CTD12,0.433
2018-09-13,CTD2,2.148
2018-09-13,CTD3,1.097
2018-09-13,CTD4,0.472
2018-09-13,CTD5,0.54
2018-09-13,CTD6,0.587
2018-09-13,CTD7,4.887
2018-09-13,CTD8,3.734
2018-09-13,CTD9,0.069
2018-09-20,CTD1,4.131
2018-09-20,CTD10,6.966
2018-09-20,CTD11,0.325
2018-09-20,CTD12,4.741
2018-09-20,CTD2,0.098
2018-09-20,CTD3,1.358
2018-09-20,CTD4,0.087
2018-09-20,CTD5,0.49
2018-09-20,CTD6,3.074
2018-09-20,CTD7,5.795
2018-09-20,CTD8,7.752
2018-09-20,CTD9,21.107
2018-09-25,CTD5,0.32
2018-10-03,CTD1,1.188
2018-10-03,CTD10,0.883
2018-10-03,CTD11,0.646
2018-10-03,CTD12,2.029
2018-10-03,CTD2,17.915
2018-10-03,CTD3,2.548
2018-10-03,CTD4,0.255
2018-10-03,CTD5,0.2
2018-10-03,CTD6,2.509
